0.000589 0.000164 0.000119 0.000872 0 0 0 0 -90
0.000640 0.000098 0.000115 0.000853 0 0 0 0 -90
0.000640 0.000097 0.000115 0.000852 0 0 0 0 -90
0.000639 0.000096 0.000114 0.000849 0 0 0 0 -90
0.000639 0.000097 0.000117 0.000853 0 0 0 0 -90
0.000640 0.000097 0.000114 0.000852 0 0 0 0 -90
0.000636 0.000097 0.000116 0.000849 0 0 0 0 -90
0.000531 0.000102 0.000095 0.000728 0 0 0 0 -90
0.000644 0.000099 0.000115 0.000857 0 0 0 0 -90
0.000639 0.000097 0.000118 0.000855 0 0 0 0 -90
0.000639 0.000097 0.000115 0.000851 0 0 0 0 -90
0.000639 0.000096 0.000114 0.000849 0 0 0 0 -90
0.000638 0.000097 0.000117 0.000852 0 0 0 0 -90
0.000637 0.000097 0.000118 0.000852 0 0 0 0 -90
0.000636 0.000143 0.000119 0.000898 0 0 0 0 -90
0.000469 0.000102 0.000116 0.000687 0 0 0 0 -90
0.000637 0.000097 0.000117 0.000851 0 0 0 0 -90
0.000640 0.000098 0.000116 0.000854 0 0 0 0 -90
0.000286 0.000103 0.000118 0.000507 0 0 0 0 -90
0.000639 0.000096 0.000114 0.000850 0 0 0 0 -90
