0.000640 0.000098 0.000115 0.000853 0 0 0 0 -90
0.000639 0.000098 0.000114 0.000851 0 0 0 0 -90
0.000649 0.000099 0.000097 0.000845 0 0 0 0 -90
0.000639 0.000099 0.000117 0.000855 0 0 0 0 -90
0.000640 0.000097 0.000134 0.000871 0 0 0 0 -90
0.000640 0.000097 0.000114 0.000851 0 0 0 0 -90
0.000640 0.000096 0.000115 0.000851 0 0 0 0 -90
0.000639 0.000098 0.000115 0.000852 0 0 0 0 -90
0.000640 0.000096 0.000115 0.000851 0 0 0 0 -90
0.000637 0.000098 0.000114 0.000849 0 0 0 0 -90
0.000637 0.000097 0.000114 0.000848 0 0 0 0 -90
0.000648 0.000099 0.000115 0.000861 0 0 0 0 -90
0.000636 0.000098 0.000114 0.000848 0 0 0 0 -90
0.000649 0.000098 0.000115 0.000862 0 0 0 0 -90
0.000639 0.000099 0.000116 0.000853 0 0 0 0 -90
0.000637 0.000096 0.000119 0.000851 0 0 0 0 -90
0.000610 0.000100 0.000116 0.000826 0 0 0 0 -90
0.000636 0.000099 0.000114 0.000849 0 0 0 0 -90
0.000636 0.000098 0.000116 0.000850 0 0 0 0 -90
0.000459 0.000106 0.000115 0.000679 0 0 0 0 -90
