0.000640 0.000096 0.000115 0.000851 0 0 0 0 -90
0.000608 0.000128 0.000115 0.000850 0 0 0 0 -90
0.000593 0.000102 0.000116 0.000810 0 0 0 0 -90
0.000638 0.000096 0.000117 0.000851 0 0 0 0 -90
0.000645 0.000098 0.000115 0.000859 0 0 0 0 -90
0.000637 0.000097 0.000114 0.000848 0 0 0 0 -90
0.000641 0.000096 0.000117 0.000853 0 0 0 0 -90
0.000640 0.000096 0.000114 0.000851 0 0 0 0 -90
0.000605 0.000099 0.000116 0.000821 0 0 0 0 -90
0.000638 0.000097 0.000114 0.000849 0 0 0 0 -90
0.000640 0.000097 0.000115 0.000851 0 0 0 0 -90
0.000641 0.000095 0.000115 0.000851 0 0 0 0 -90
0.000620 0.000097 0.000115 0.000832 0 0 0 0 -90
0.000640 0.000097 0.000114 0.000851 0 0 0 0 -90
0.000638 0.000098 0.000114 0.000850 0 0 0 0 -90
0.000485 0.000116 0.000114 0.000716 0 0 0 0 -90
0.000637 0.000097 0.000114 0.000848 0 0 0 0 -90
0.000637 0.000098 0.000113 0.000848 0 0 0 0 -90
0.000639 0.000098 0.000116 0.000852 0 0 0 0 -90
0.000645 0.000100 0.000115 0.000860 0 0 0 0 -90
