0.000640 0.000125 0.000117 0.000881 0 0 0 0 -90
0.000648 0.000097 0.000114 0.000860 0 0 0 0 -90
0.000637 0.000098 0.000116 0.000850 0 0 0 0 -90
0.000640 0.000097 0.000115 0.000852 0 0 0 0 -90
0.000639 0.000098 0.000116 0.000854 0 0 0 0 -90
0.000640 0.000097 0.000114 0.000851 0 0 0 0 -90
0.000637 0.000096 0.000114 0.000847 0 0 0 0 -90
0.000618 0.000099 0.000116 0.000833 0 0 0 0 -90
0.000605 0.000101 0.000115 0.000821 0 0 0 0 -90
0.000637 0.000098 0.000115 0.000849 0 0 0 0 -90
0.000639 0.000097 0.000115 0.000852 0 0 0 0 -90
0.000637 0.000095 0.000138 0.000870 0 0 0 0 -90
0.000637 0.000095 0.000114 0.000846 0 0 0 0 -90
0.000315 0.000104 0.000116 0.000535 0 0 0 0 -90
0.000637 0.000097 0.000115 0.000850 0 0 0 0 -90
0.000527 0.000102 0.000116 0.000745 0 0 0 0 -90
0.000635 0.000097 0.000116 0.000848 0 0 0 0 -90
0.000637 0.000097 0.000114 0.000847 0 0 0 0 -90
0.000609 0.000100 0.000115 0.000824 0 0 0 0 -90
0.000639 0.000096 0.000116 0.000851 0 0 0 0 -90
