0.000640 0.000097 0.000115 0.000852 0 0 0 0 -90
0.000640 0.000098 0.000116 0.000854 0 0 0 0 -90
0.000637 0.000097 0.000115 0.000850 0 0 0 0 -90
0.000636 0.000097 0.000115 0.000848 0 0 0 0 -90
0.000640 0.000099 0.000115 0.000854 0 0 0 0 -90
0.000518 0.000100 0.000114 0.000732 0 0 0 0 -90
0.000638 0.000098 0.000114 0.000849 0 0 0 0 -90
0.000645 0.000097 0.000114 0.000856 0 0 0 0 -90
0.000640 0.000097 0.000127 0.000863 0 0 0 0 -90
0.000641 0.000097 0.000114 0.000852 0 0 0 0 -90
0.000637 0.000095 0.000115 0.000847 0 0 0 0 -90
0.000603 0.000097 0.000115 0.000815 0 0 0 0 -90
0.000600 0.000101 0.000115 0.000816 0 0 0 0 -90
0.000637 0.000127 0.000115 0.000878 0 0 0 0 -90
0.000638 0.000097 0.000115 0.000851 0 0 0 0 -90
0.000640 0.000097 0.000115 0.000852 0 0 0 0 -90
0.000637 0.000097 0.000113 0.000848 0 0 0 0 -90
0.000639 0.000098 0.000115 0.000852 0 0 0 0 -90
0.000641 0.000125 0.000115 0.000881 0 0 0 0 -90
0.000636 0.000098 0.000116 0.000851 0 0 0 0 -90
