0.000640 0.000096 0.000115 0.000850 0 0 0 0 -90
0.000640 0.000099 0.000114 0.000853 0 0 0 0 -90
0.000639 0.000097 0.000116 0.000852 0 0 0 0 -90
0.000640 0.000097 0.000115 0.000852 0 0 0 0 -90
0.000636 0.000097 0.000115 0.000848 0 0 0 0 -90
0.000635 0.000098 0.000114 0.000847 0 0 0 0 -90
0.000638 0.000099 0.000118 0.000854 0 0 0 0 -90
0.000639 0.000099 0.000116 0.000854 0 0 0 0 -90
0.000639 0.000097 0.000115 0.000851 0 0 0 0 -90
0.000637 0.000097 0.000114 0.000848 0 0 0 0 -90
0.000645 0.000125 0.000114 0.000883 0 0 0 0 -90
0.000639 0.000096 0.000115 0.000850 0 0 0 0 -90
0.000639 0.000126 0.000115 0.000880 0 0 0 0 -90
0.000641 0.000126 0.000116 0.000883 0 0 0 0 -90
0.000641 0.000097 0.000113 0.000851 0 0 0 0 -90
0.000637 0.000097 0.000116 0.000851 0 0 0 0 -90
0.000640 0.000098 0.000115 0.000853 0 0 0 0 -90
0.000590 0.000102 0.000116 0.000808 0 0 0 0 -90
0.000641 0.000123 0.000124 0.000889 0 0 0 0 -90
0.000640 0.000097 0.000121 0.000858 0 0 0 0 -90
