0.000637 0.000098 0.000115 0.000850 0 0 0 0 -90
0.000640 0.000098 0.000116 0.000853 0 0 0 0 -90
0.000632 0.000096 0.000115 0.000843 0 0 0 0 -90
0.000640 0.000098 0.000116 0.000854 0 0 0 0 -90
0.000641 0.000096 0.000114 0.000850 0 0 0 0 -90
0.000639 0.000126 0.000116 0.000881 0 0 0 0 -90
0.000637 0.000097 0.000116 0.000850 0 0 0 0 -90
0.000640 0.000097 0.000116 0.000853 0 0 0 0 -90
0.000647 0.000098 0.000115 0.000860 0 0 0 0 -90
0.000636 0.000098 0.000114 0.000848 0 0 0 0 -90
0.000641 0.000097 0.000116 0.000854 0 0 0 0 -90
0.000639 0.000096 0.000115 0.000850 0 0 0 0 -90
0.000533 0.000102 0.000116 0.000750 0 0 0 0 -90
0.000637 0.000106 0.000116 0.000858 0 0 0 0 -90
0.000638 0.000127 0.000115 0.000880 0 0 0 0 -90
0.000609 0.000100 0.000117 0.000826 0 0 0 0 -90
0.000640 0.000097 0.000115 0.000852 0 0 0 0 -90
0.000637 0.000098 0.000115 0.000850 0 0 0 0 -90
0.000648 0.000099 0.000115 0.000862 0 0 0 0 -90
0.000638 0.000100 0.000116 0.000855 0 0 0 0 -90
