0.000613 0.000101 0.000113 0.000827 0 0 0 0 -90
0.000639 0.000097 0.000114 0.000849 0 0 0 0 -90
0.000636 0.000097 0.000117 0.000850 0 0 0 0 -90
0.000636 0.000099 0.000117 0.000853 0 0 0 0 -90
0.000648 0.000128 0.000115 0.000890 0 0 0 0 -90
0.000446 0.000104 0.000114 0.000663 0 0 0 0 -90
0.000637 0.000096 0.000117 0.000850 0 0 0 0 -90
0.000640 0.000098 0.000114 0.000852 0 0 0 0 -90
0.000639 0.000098 0.000114 0.000851 0 0 0 0 -90
0.000636 0.000097 0.000116 0.000849 0 0 0 0 -90
0.000636 0.000098 0.000115 0.000849 0 0 0 0 -90
0.000638 0.000097 0.000116 0.000852 0 0 0 0 -90
0.000599 0.000101 0.000116 0.000816 0 0 0 0 -90
0.000638 0.000096 0.000115 0.000849 0 0 0 0 -90
0.000637 0.000098 0.000116 0.000851 0 0 0 0 -90
0.000637 0.000096 0.000116 0.000849 0 0 0 0 -90
0.000644 0.000098 0.000114 0.000856 0 0 0 0 -90
0.000637 0.000097 0.000114 0.000848 0 0 0 0 -90
0.000596 0.000100 0.000116 0.000812 0 0 0 0 -90
0.000638 0.000098 0.000113 0.000850 0 0 0 0 -90
