0.000636 0.000097 0.000113 0.000847 0 0 0 0 -90
0.000637 0.000097 0.000116 0.000849 0 0 0 0 -90
0.000636 0.000126 0.000115 0.000877 0 0 0 0 -90
0.000640 0.000098 0.000114 0.000852 0 0 0 0 -90
0.000636 0.000098 0.000114 0.000848 0 0 0 0 -90
0.000639 0.000097 0.000114 0.000850 0 0 0 0 -90
0.000636 0.000127 0.000115 0.000877 0 0 0 0 -90
0.000637 0.000097 0.000114 0.000848 0 0 0 0 -90
0.000640 0.000095 0.000117 0.000852 0 0 0 0 -90
0.000636 0.000097 0.000115 0.000849 0 0 0 0 -90
0.000640 0.000096 0.000114 0.000850 0 0 0 0 -90
0.000587 0.000109 0.000113 0.000810 0 0 0 0 -90
0.000564 0.000101 0.000116 0.000781 0 0 0 0 -90
0.000641 0.000097 0.000116 0.000855 0 0 0 0 -90
0.000640 0.000126 0.000115 0.000881 0 0 0 0 -90
0.000639 0.000098 0.000114 0.000851 0 0 0 0 -90
0.000636 0.000097 0.000115 0.000847 0 0 0 0 -90
0.000637 0.000098 0.000117 0.000852 0 0 0 0 -90
0.000593 0.000100 0.000139 0.000832 0 0 0 0 -90
0.000636 0.000128 0.000116 0.000880 0 0 0 0 -90
