0.000637 0.000096 0.000115 0.000847 0 0 0 0 -90
0.000637 0.000126 0.000116 0.000879 0 0 0 0 -90
0.000638 0.000100 0.000115 0.000852 0 0 0 0 -90
0.000640 0.000096 0.000115 0.000851 0 0 0 0 -90
0.000636 0.000098 0.000114 0.000848 0 0 0 0 -90
0.000640 0.000113 0.000117 0.000870 0 0 0 0 -90
0.000636 0.000097 0.000115 0.000848 0 0 0 0 -90
0.000639 0.000097 0.000114 0.000850 0 0 0 0 -90
0.000640 0.000098 0.000114 0.000852 0 0 0 0 -90
0.000637 0.000096 0.000114 0.000846 0 0 0 0 -90
0.000636 0.000098 0.000114 0.000848 0 0 0 0 -90
0.000637 0.000096 0.000116 0.000849 0 0 0 0 -90
0.000639 0.000098 0.000114 0.000851 0 0 0 0 -90
0.000597 0.000128 0.000115 0.000840 0 0 0 0 -90
0.000641 0.000096 0.000115 0.000852 0 0 0 0 -90
0.000637 0.000098 0.000116 0.000851 0 0 0 0 -90
0.000637 0.000153 0.000118 0.000909 0 0 0 0 -90
0.000652 0.000100 0.000116 0.000868 0 0 0 0 -90
0.000519 0.000132 0.000117 0.000767 0 0 0 0 -90
0.000636 0.000098 0.000115 0.000850 0 0 0 0 -90
