0.00886965 0.00240654 0.0112762 255 255 127 62 -43
0.00882035 0.00233384 0.0111542 255 255 127 62 -43
0.0088147 0.00230791 0.0111226 255 256 152 33 -44
0.00882903 0.00238142 0.0112104 255 256 152 33 -44
0.00889298 0.00234579 0.0112388 255 256 152 33 -44
0.00899006 0.00229045 0.0112805 255 254 126 64 -48
0.00884804 0.00246634 0.0113144 255 254 126 64 -48
0.00885603 0.00229298 0.011149 254 254 128 61 -44
0.00879433 0.00232126 0.0111156 254 254 128 61 -44
0.0090491 0.00224208 0.0112912 254 253 126 62 -45
0.00888164 0.00237146 0.0112531 254 253 126 62 -45
0.0090909 0.00237536 0.0114663 254 253 126 62 -45
0.00898191 0.00266044 0.0116424 254 254 126 62 -44
0.00892456 0.0023878 0.0113124 254 254 126 62 -44
0.00894103 0.00244035 0.0113814 254 256 128 64 -46
0.00900191 0.00232362 0.0113255 254 256 128 64 -46
0.00890804 0.00238701 0.0112951 254 256 128 64 -46
0.0089564 0.00239128 0.0113477 255 255 130 64 -45
0.00900758 0.00241332 0.0114209 255 255 130 64 -45
0.00882905 0.00271264 0.0115417 257 258 125 65 -46
