0.00895822 0.00246867 0.0114269 254 251 129 64 -43
0.00905702 0.00227756 0.0113346 253 253 171 59 -46
0.00886977 0.00227762 0.0111474 253 253 171 59 -46
0.00882248 0.00227341 0.0110959 253 253 171 59 -46
0.0090351 0.00225772 0.0112928 256 256 133 59 -45
0.00906459 0.00227117 0.0113358 256 256 133 59 -45
0.00904077 0.00225337 0.0112941 256 255 127 53 -45
0.00903936 0.002272 0.0113114 256 255 127 53 -45
0.00908252 0.00238846 0.011471 254 255 125 64 -43
0.0090003 0.00225876 0.0112591 254 255 125 64 -43
0.0089899 0.00228185 0.0112718 254 255 125 64 -43
0.0090571 0.00228402 0.0113411 254 254 124 64 -47
0.00901766 0.00226136 0.011279 254 254 124 64 -47
0.00899492 0.00229068 0.0112856 253 257 123 68 -45
0.00904916 0.00225963 0.0113088 253 257 123 68 -45
0.00899405 0.00231248 0.0113065 253 257 123 68 -45
0.00898484 0.00224483 0.0112297 253 253 126 65 -46
0.00898109 0.00225949 0.0112406 253 253 126 65 -46
0.00910918 0.00227765 0.0113868 278 191 127 64 -43
0.00901173 0.00227964 0.0112914 278 191 127 64 -43
