0.00900534 0.00223045 0.0112358 298 147 127 64 -32
0.00889196 0.00230919 0.0112011 207 210 224 87 -32
0.00888978 0.00226109 0.0111509 207 210 224 87 -32
0.00876444 0.00238503 0.0111495 249 234 120 64 -25
0.00877974 0.00235577 0.0111355 249 234 120 64 -25
0.00877043 0.00269449 0.0114649 257 256 148 58 -28
0.0087668 0.00230801 0.0110748 257 256 148 58 -28
0.00875609 0.002296 0.0110521 257 256 148 58 -28
0.00878236 0.00230123 0.0110836 315 206 124 65 -26
0.0089499 0.00227646 0.0112264 315 206 124 65 -26
0.0090006 0.00226645 0.011267 270 229 124 64 -30
0.00878607 0.00245966 0.0112457 270 229 124 64 -30
0.00878879 0.00239619 0.011185 255 260 121 42 -22
0.00880672 0.00237844 0.0111852 255 260 121 42 -22
0.00888166 0.00265371 0.0115354 255 260 121 42 -22
0.00898246 0.00224407 0.0112265 316 189 226 46 -43
0.00890301 0.0022282 0.0111312 316 189 226 46 -43
0.00905195 0.00220559 0.0112575 254 254 127 61 -31
0.00873467 0.00233136 0.011066 254 254 127 61 -31
0.0089134 0.00230683 0.0112202 204 197 167 45 -29
