0.00889752 0.00234039 0.0112379 278 249 205 80 -62
0.00883867 0.00232941 0.0111681 278 249 205 80 -62
0.00877634 0.00273889 0.0115152 250 257 126 59 -54
0.00879065 0.00227981 0.0110705 250 257 126 59 -54
0.00892447 0.002265 0.0111895 250 257 126 59 -54
0.00892581 0.00228959 0.0112154 256 257 131 61 -65
0.00904298 0.00227089 0.0113139 256 257 131 61 -65
0.00890173 0.00231252 0.0112143 279 161 132 60 -59
0.00911571 0.00226409 0.0113798 279 161 132 60 -59
0.00907054 0.00226412 0.0113347 256 257 196 53 -66
0.00909551 0.00228258 0.0113781 256 257 196 53 -66
0.00884375 0.00230038 0.0111441 201 231 125 58 -64
0.0089957 0.00271956 0.0117153 201 231 125 58 -64
0.00891064 0.00255724 0.0114679 280 212 184 51 -63
0.00898464 0.0026851 0.0116697 280 212 184 51 -63
0.00891989 0.00228587 0.0112058 280 212 184 51 -63
0.00892859 0.00227098 0.0111996 313 194 203 55 -62
0.00896372 0.00222819 0.0111919 313 194 203 55 -62
0.00892434 0.00263639 0.0115607 250 254 187 53 -59
0.00895099 0.00247189 0.0114229 250 254 187 53 -59
