0.00893951 0.00236795 0.0113075 258 259 199 51 -73
0.00905137 0.00228223 0.0113336 258 259 199 51 -73
0.00897558 0.00222907 0.0112046 286 212 124 61 -38
0.00885972 0.00231553 0.0111752 286 212 124 61 -38
0.00879473 0.0022838 0.0110785 286 212 124 61 -38
0.00885603 0.00226395 0.01112 284 250 171 57 -44
0.00882677 0.00236095 0.0111877 284 250 171 57 -44
0.00894349 0.00225233 0.0111958 241 234 131 67 -45
0.00894281 0.00226356 0.0112064 241 234 131 67 -45
0.00881748 0.0022576 0.0110751 241 234 131 67 -45
0.00885507 0.00226566 0.0111207 261 257 130 58 -45
0.00903842 0.00228106 0.0113195 261 257 130 58 -45
0.0088768 0.00239068 0.0112675 251 278 125 65 -44
0.0089691 0.00267565 0.0116447 251 278 125 65 -44
0.00904278 0.00260284 0.0116456 251 278 125 65 -44
0.00892544 0.00249154 0.011417 255 258 222 43 -45
0.00901711 0.0026872 0.0117043 255 258 222 43 -45
0.00901718 0.00260687 0.0116241 255 258 222 43 -45
0.00910896 0.00221937 0.0113283 256 256 131 75 -48
0.0089848 0.00228637 0.0112712 256 256 131 75 -48
