0.00903797 0.00224712 0.0112851 271 266 168 37 -47
0.00895761 0.00229157 0.0112492 366 192 168 63 -53
0.00888753 0.00235773 0.0112453 366 192 168 63 -53
0.00878402 0.00273315 0.0115172 366 192 168 63 -53
0.00886465 0.00230365 0.0111683 243 258 117 64 -45
0.00886868 0.0023405 0.0112092 243 258 117 64 -45
0.00913547 0.00225538 0.0113909 287 145 176 54 -49
0.0090967 0.00223411 0.0113308 287 145 176 54 -49
0.00901716 0.00231872 0.0113359 287 145 176 54 -49
0.00897494 0.00224836 0.0112233 252 250 185 68 -48
0.00899766 0.0023435 0.0113412 252 250 185 68 -48
0.00893784 0.00229765 0.0112355 253 254 195 153 -43
0.00901377 0.00232172 0.0113355 253 254 195 153 -43
0.00891077 0.00233728 0.011248 252 253 187 58 -48
0.00890804 0.00258392 0.011492 252 253 187 58 -48
0.00892993 0.00268803 0.011618 252 253 187 58 -48
0.00915007 0.00223525 0.0113853 337 213 163 105 -45
0.00900091 0.00225922 0.0112601 337 213 163 105 -45
0.00896129 0.00242335 0.0113846 254 254 167 128 -24
0.00895837 0.00237004 0.0113284 254 254 167 128 -24
