0.00891901 0.00224235 0.0111614 255 255 127 63 -43
0.00891248 0.00228834 0.0112008 255 255 127 63 -43
0.00878854 0.00227766 0.0110662 255 255 127 63 -43
0.00881738 0.00233511 0.0111525 254 254 131 63 -45
0.00879247 0.0023497 0.0111422 254 254 131 63 -45
0.00890277 0.00277378 0.0116766 255 256 127 64 -45
0.00904999 0.00226992 0.0113199 255 256 127 64 -45
0.00905217 0.00227295 0.0113251 255 256 127 64 -45
0.00907109 0.00224199 0.0113131 256 256 129 63 -47
0.00893431 0.00225212 0.0111864 256 256 129 63 -47
0.00910343 0.00221419 0.0113176 254 257 128 62 -41
0.0089416 0.00230983 0.0112514 254 257 128 62 -41
0.00879918 0.00241761 0.0112168 254 254 128 63 -45
0.00887153 0.00232289 0.0111944 254 254 128 63 -45
0.00892078 0.00269419 0.011615 255 255 127 64 -44
0.00890879 0.00228279 0.0111916 255 255 127 64 -44
0.0091045 0.00227276 0.0113773 255 255 127 64 -44
0.00893854 0.00237068 0.0113092 256 253 128 63 -47
0.00900515 0.00228753 0.0112927 256 253 128 63 -47
0.00914811 0.00226156 0.0114097 253 254 127 62 -44
