0.00887378 0.00225617 0.01113 255 253 135 60 -62
0.00890984 0.00227457 0.0111844 255 253 135 60 -62
0.00891328 0.00228091 0.0111942 257 256 122 60 -62
0.00880464 0.0023214 0.011126 257 256 122 60 -62
0.00880835 0.00230515 0.0111135 246 205 125 65 -59
0.0088066 0.00230234 0.0111089 246 205 125 65 -59
0.00907342 0.0022686 0.011342 246 205 125 65 -59
0.00896267 0.00229959 0.0112623 283 218 149 48 -61
0.00885645 0.00235132 0.0112078 283 218 149 48 -61
0.00904431 0.00225599 0.0113003 258 254 180 68 -55
0.00890104 0.00225623 0.0111573 258 254 180 68 -55
0.00892798 0.00230272 0.0112307 257 256 127 64 -58
0.00905574 0.00224494 0.0113007 257 256 127 64 -58
0.00881376 0.00237357 0.0111873 256 255 117 69 -63
0.00895713 0.00227138 0.0112285 256 255 117 69 -63
0.00885037 0.00237066 0.011221 267 250 129 62 -61
0.00893082 0.00273434 0.0116652 267 250 129 62 -61
0.00909843 0.00225286 0.0113513 267 250 129 62 -61
0.00889716 0.0022582 0.0111554 271 235 137 74 -58
0.00901131 0.00226524 0.0112765 271 235 137 74 -58
