0.00900191 0.00225407 0.011256 254 254 188 49 -30
0.00887266 0.00269723 0.0115699 253 250 129 65 -28
0.00884107 0.00230265 0.0111437 253 250 129 65 -28
0.00886872 0.00231584 0.0111846 253 250 129 65 -28
0.00882176 0.00268997 0.0115117 242 229 127 61 -29
0.00901293 0.00244035 0.0114533 242 229 127 61 -29
0.00892357 0.00250714 0.0114307 254 255 128 63 -31
0.00877543 0.00229416 0.0110696 254 255 128 63 -31
0.00879772 0.00228077 0.0110785 254 255 128 63 -31
0.00885562 0.00231441 0.01117 255 256 125 64 -29
0.00884238 0.00234836 0.0111907 255 256 125 64 -29
0.00890392 0.00233107 0.011235 253 253 124 63 -29
0.00891927 0.00260716 0.0115264 253 253 124 63 -29
0.00899234 0.00225926 0.0112516 256 254 122 63 -29
0.00892351 0.00227032 0.0111938 256 254 122 63 -29
0.00898604 0.00232256 0.0113086 256 254 122 63 -29
0.00896069 0.00258344 0.0115441 253 252 129 62 -25
0.0090838 0.00269085 0.0117747 253 252 129 62 -25
0.00898858 0.00269712 0.0116857 254 254 134 55 -31
0.00893833 0.00272812 0.0116665 254 254 134 55 -31
