0.00882167 0.0023277 0.0111494 255 248 131 63 -26
0.00874714 0.00261647 0.0113636 255 248 131 63 -26
0.00878862 0.00231944 0.0111081 250 248 166 58 -31
0.00875611 0.00230759 0.0110637 250 248 166 58 -31
0.00876535 0.00230594 0.0110713 246 253 130 48 -27
0.0089621 0.00227705 0.0112391 246 253 130 48 -27
0.00898014 0.00227697 0.0112571 246 253 130 48 -27
0.00873842 0.00228266 0.0110211 301 234 195 56 -30
0.00880286 0.00228081 0.0110837 253 253 233 68 -17
0.00911577 0.0022625 0.0113783 253 253 233 68 -17
0.00906018 0.00225689 0.0113171 253 253 233 68 -17
0.0089978 0.00225213 0.0112499 331 207 323 21 -36
0.00906987 0.00221215 0.011282 331 207 323 21 -36
0.00883005 0.00234347 0.0111735 256 259 124 71 -35
0.00883644 0.00233261 0.011169 256 259 124 71 -35
0.00896073 0.0027082 0.0116689 253 258 211 58 -33
0.00895701 0.00234253 0.0112995 253 258 211 58 -33
0.00912428 0.00224262 0.0113669 253 258 211 58 -33
0.00890825 0.0022697 0.0111779 260 257 189 53 -40
0.00893813 0.00225924 0.0111974 260 257 189 53 -40
