0.00895589 0.00230447 0.0112604 277 209 162 47 -30
0.00907415 0.00228264 0.0113568 259 258 158 63 -16
0.00885435 0.00228046 0.0111348 259 258 158 63 -16
0.00884836 0.00228838 0.0111367 252 252 130 58 -24
0.00886435 0.00227693 0.0111413 252 252 130 58 -24
0.00886751 0.00232668 0.0111942 252 252 130 58 -24
0.00887683 0.00243134 0.0113082 256 253 149 54 -28
0.00886737 0.00233987 0.0112072 256 253 149 54 -28
0.00904573 0.00271523 0.011761 244 172 134 63 -30
0.00898624 0.00244548 0.0114317 244 172 134 63 -30
0.0090794 0.00229593 0.0113753 244 172 134 63 -30
0.00907799 0.00225303 0.011331 253 258 125 60 -22
0.0090078 0.00225701 0.0112648 253 258 125 60 -22
0.00888742 0.00225965 0.0111471 253 252 181 46 -30
0.00904093 0.00227478 0.0113157 253 252 181 46 -30
0.00913522 0.00231211 0.0114473 269 166 130 59 -34
0.00886027 0.00234601 0.0112063 269 166 130 59 -34
0.00889014 0.00230813 0.0111983 269 166 130 59 -34
0.00901463 0.00274127 0.0117559 252 256 169 63 -26
0.00896294 0.00231712 0.0112801 252 256 169 63 -26
