0.00893767 0.00229093 0.0112286 254 253 125 65 -42
0.0088114 0.00228739 0.0110988 254 253 125 65 -42
0.00880507 0.00229796 0.011103 256 255 128 67 -44
0.0091184 0.00230125 0.0114196 256 255 128 67 -44
0.00905757 0.00227905 0.0113366 256 261 127 67 -43
0.00899707 0.00225689 0.011254 256 261 127 67 -43
0.00882777 0.00228927 0.011117 256 261 127 67 -43
0.00882402 0.00237523 0.0111992 256 256 121 66 -46
0.00903585 0.00228761 0.0113235 256 256 121 66 -46
0.0090115 0.00225768 0.0112692 295 191 121 67 -43
0.0091085 0.00222486 0.0113334 295 191 121 67 -43
0.00902694 0.00227875 0.0113057 295 191 121 67 -43
0.00907109 0.00232354 0.0113946 234 232 110 55 -45
0.00897001 0.00231199 0.011282 234 232 110 55 -45
0.00896919 0.00228609 0.0112553 256 257 127 62 -43
0.00912148 0.00227048 0.011392 256 257 127 62 -43
0.00897286 0.00228779 0.0112606 256 257 127 62 -43
0.00903395 0.00228828 0.0113222 255 254 128 70 -17
0.00901696 0.00226391 0.0112809 255 254 128 70 -17
0.0089697 0.00226864 0.0112383 255 254 174 55 -45
