0.00881171 0.00232183 0.0111335 255 254 126 62 -29
0.00890421 0.00226542 0.0111696 254 253 128 63 -29
0.00882094 0.00245699 0.0112779 254 253 128 63 -29
0.00877764 0.00276063 0.0115383 254 254 181 98 -30
0.00916854 0.0022498 0.0114183 254 254 181 98 -30
0.00877297 0.00233618 0.0111091 255 255 125 63 -28
0.0087854 0.0023422 0.0111276 255 255 125 63 -28
0.00875946 0.00231868 0.0110781 255 255 125 63 -28
0.00879451 0.0022803 0.0110748 252 253 127 64 -27
0.00879452 0.0022579 0.0110524 252 253 127 64 -27
0.00887577 0.0023188 0.0111946 255 258 130 62 -29
0.0089477 0.00269548 0.0116432 255 258 130 62 -29
0.00897215 0.00260969 0.0115818 255 258 130 62 -29
0.00911454 0.0022596 0.0113741 255 257 128 63 -30
0.00889227 0.00232085 0.0112131 255 257 128 63 -30
0.00892532 0.0027042 0.0116295 255 256 130 62 -30
0.0090462 0.00227108 0.0113173 255 256 130 62 -30
0.00903162 0.00234593 0.0113776 255 256 130 62 -30
0.00910478 0.00228019 0.011385 255 256 128 62 -29
0.00889401 0.00228725 0.0111813 255 256 128 62 -29
