0.00891041 0.00229243 0.0112028 256 255 127 64 0
0.00914775 0.00222194 0.0113697 256 255 127 64 0
0.00892892 0.00226974 0.0111987 256 255 127 64 0
0.00901924 0.0022282 0.0112474 256 255 127 64 0
0.00890084 0.00229157 0.0111924 255 256 127 64 0
0.00901558 0.00228553 0.0113011 255 256 127 64 0
0.00902854 0.00230104 0.0113296 255 256 127 64 0
0.00896418 0.0023197 0.0112839 255 256 127 64 0
0.00889255 0.00230107 0.0111936 255 256 127 64 0
0.00890217 0.00229592 0.0111981 255 256 127 64 0
0.00893867 0.00229709 0.0112358 255 256 127 64 0
0.00890364 0.00231082 0.0112145 255 256 127 64 0
0.0090345 0.00228246 0.011317 255 256 127 64 0
0.00885818 0.00232172 0.0111799 255 256 127 64 0
0.00896902 0.00230043 0.0112694 255 256 127 64 0
0.00886743 0.00234158 0.011209 255 256 127 64 0
0.00893215 0.00228989 0.011222 255 256 127 64 0
0.00891933 0.00231178 0.0112311 256 256 127 64 0
0.00907906 0.00227647 0.0113555 256 256 127 64 0
0.00900013 0.00245894 0.0114591 256 256 127 64 0
