deposition: (413,136) 0
diffusion (908,186) 1 => (907,186) 0
diffusion (586,183) 1 => (586,184) 0
diffusion (11,42) 1 => (11,43) 0
diffusion (54,236) 1 => (53,236) 0
diffusion (54,53) 1 => (54,52) 0
diffusion (941,106) 1 => (941,107) 0
diffusion (941,107) 1 => (942,107) 0
diffusion (1016,220) 1 => (1017,220) 0
diffusion (847,226) 1 => (847,227) 0
diffusion (774,9) 1 => (773,9) 0
diffusion (942,107) 1 => (942,108) 0
diffusion (658,73) 1 => (658,72) 0
diffusion (610,77) 1 => (610,76) 0
diffusion (928,231) 1 => (929,231) 0
diffusion (586,184) 1 => (586,183) 0
diffusion (942,108) 1 => (942,109) 0
diffusion (203,97) 1 => (204,97) 0
diffusion (272,196) 1 => (272,197) 0
diffusion (257,243) 1 => (256,243) 0
diffusion (586,183) 1 => (587,183) 0
diffusion (847,227) 1 => (846,227) 0
diffusion (11,43) 1 => (10,43) 0
diffusion (587,183) 1 => (587,182) 0
diffusion (946,100) 1 => (946,99) 0
diffusion (946,99) 1 => (945,99) 0
diffusion (929,231) 1 => (929,230) 0
diffusion (846,227) 1 => (847,227) 0
diffusion (270,118) 1 => (270,119) 0
diffusion (256,243) 1 => (257,243) 0
diffusion (773,9) 1 => (773,8) 0
diffusion (847,227) 1 => (847,228) 0
diffusion (924,227) 1 => (924,226) 0
diffusion (293,19) 1 => (293,18) 0
diffusion (137,77) 1 => (137,78) 0
diffusion (658,72) 1 => (659,72) 0
diffusion (847,228) 1 => (847,229) 0
diffusion (468,83) 1 => (468,82) 0
diffusion (399,208) 1 => (399,207) 0
diffusion (10,43) 1 => (10,44) 0
diffusion (587,182) 1 => (587,183) 0
diffusion (414,138) 1 => (413,138) 0
diffusion (257,243) 1 => (256,243) 0
diffusion (1017,220) 1 => (1018,220) 0
diffusion (335,210) 1 => (334,210) 0
diffusion (659,72) 1 => (660,72) 0
diffusion (830,3) 1 => (830,4) 0
diffusion (847,229) 1 => (848,229) 0
diffusion (53,236) 1 => (53,237) 0
diffusion (1018,220) 1 => (1018,219) 0
diffusion (487,251) 1 => (486,251) 0
diffusion (403,176) 1 => (403,175) 0
diffusion (733,7) 1 => (733,8) 0
diffusion (137,78) 1 => (137,79) 0
diffusion (1018,219) 1 => (1017,219) 0
diffusion (610,76) 1 => (609,76) 0
diffusion (272,197) 1 => (272,198) 0
diffusion (272,198) 1 => (273,198) 0
diffusion (830,4) 1 => (830,3) 0
diffusion (486,251) 1 => (487,251) 0
diffusion (942,109) 1 => (942,108) 0
diffusion (304,63) 1 => (304,62) 0
diffusion (830,3) 1 => (831,3) 0
diffusion (907,186) 1 => (907,187) 0
diffusion (270,119) 1 => (270,120) 0
diffusion (942,108) 1 => (943,108) 0
diffusion (487,251) 1 => (486,251) 0
diffusion (53,237) 1 => (53,236) 0
diffusion (403,175) 1 => (403,176) 0
diffusion (929,230) 1 => (929,229) 0
diffusion (196,78) 1 => (196,79) 0
diffusion (609,76) 1 => (610,76) 0
diffusion (610,76) 1 => (609,76) 0
diffusion (273,198) 1 => (273,199) 0
diffusion (660,72) 1 => (661,72) 0
diffusion (53,236) 1 => (54,236) 0
diffusion (334,210) 1 => (334,211) 0
deposition: (633,180) 0
diffusion (16,20) 1 => (17,20) 0
deposition: (607,100) 0
diffusion (773,8) 1 => (773,9) 0
diffusion (17,20) 1 => (18,20) 0
deposition: (521,23) 0
diffusion (293,18) 1 => (294,18) 0
diffusion (334,211) 1 => (334,212) 0
diffusion (929,229) 1 => (928,229) 0
diffusion (928,229) 1 => (928,230) 0
diffusion (294,18) 1 => (293,18) 0
diffusion (486,251) 1 => (487,251) 0
diffusion (733,8) 1 => (733,9) 0
diffusion (943,108) 1 => (944,108) 0
deposition: (536,200) 0
diffusion (413,138) 1 => (414,138) 0
diffusion (293,18) 1 => (294,18) 0
diffusion (414,138) 1 => (414,139) 0
diffusion (399,207) 1 => (398,207) 0
diffusion (186,147) 1 => (187,147) 0
diffusion (256,243) 1 => (255,243) 0
diffusion (944,108) 1 => (944,107) 0
diffusion (468,82) 1 => (468,83) 0
diffusion (1017,219) 1 => (1017,218) 0
diffusion (848,229) 1 => (847,229) 0
diffusion (609,76) 1 => (610,76) 0
diffusion (847,229) 1 => (846,229) 0
diffusion (521,23) 1 => (522,23) 0
diffusion (944,107) 1 => (944,108) 0
diffusion (10,44) 1 => (10,45) 0
diffusion (10,45) 1 => (10,44) 0
diffusion (633,180) 1 => (634,180) 0
diffusion (273,199) 1 => (273,198) 0
diffusion (187,147) 1 => (187,148) 0
diffusion (255,243) 1 => (255,242) 0
diffusion (661,72) 1 => (660,72) 0
diffusion (924,226) 1 => (924,227) 0
diffusion (10,44) 1 => (9,44) 0
diffusion (54,52) 1 => (53,52) 0
diffusion (270,120) 1 => (271,120) 0
diffusion (660,72) 1 => (661,72) 0
diffusion (536,200) 1 => (537,200) 0
diffusion (54,236) 1 => (55,236) 0
diffusion (846,229) 1 => (847,229) 0
diffusion (847,229) 1 => (847,230) 0
diffusion (304,62) 1 => (304,61) 0
diffusion (607,100) 1 => (607,99) 0
diffusion (924,227) 1 => (925,227) 0
diffusion (587,183) 1 => (587,184) 0
diffusion (196,79) 1 => (195,79) 0
diffusion (255,242) 1 => (255,243) 0
diffusion (537,200) 1 => (536,200) 0
diffusion (607,99) 1 => (606,99) 0
diffusion (733,9) 1 => (734,9) 0
diffusion (773,9) 1 => (773,10) 0
diffusion (522,23) 1 => (522,24) 0
diffusion (907,187) 1 => (906,187) 0
diffusion (304,61) 1 => (305,61) 0
diffusion (536,200) 1 => (536,201) 0
diffusion (137,79) 1 => (137,80) 0
diffusion (522,24) 1 => (522,25) 0
diffusion (928,230) 1 => (927,230) 0
diffusion (606,99) 1 => (606,100) 0
diffusion (847,230) 1 => (846,230) 0
diffusion (195,79) 1 => (195,78) 0
diffusion (944,108) 1 => (944,109) 0
diffusion (925,227) 1 => (925,226) 0
diffusion (195,78) 1 => (195,77) 0
diffusion (587,184) 1 => (587,183) 0
diffusion (487,251) 1 => (488,251) 0
diffusion (773,10) 1 => (773,9) 0
diffusion (9,44) 1 => (10,44) 0
diffusion (204,97) 1 => (204,96) 0
diffusion (925,226) 1 => (925,227) 0
diffusion (271,120) 1 => (270,120) 0
diffusion (270,120) 1 => (270,121) 0
diffusion (270,121) 1 => (270,122) 0
diffusion (661,72) 1 => (660,72) 0
diffusion (273,198) 1 => (273,197) 0
diffusion (927,230) 1 => (927,229) 0
diffusion (137,80) 1 => (138,80) 0
diffusion (660,72) 1 => (660,73) 0
diffusion (606,100) 1 => (607,100) 0
diffusion (305,61) 1 => (304,61) 0
diffusion (607,100) 1 => (606,100) 0
diffusion (334,212) 1 => (335,212) 0
diffusion (195,77) 1 => (195,78) 0
diffusion (468,83) 1 => (467,83) 0
diffusion (944,109) 1 => (944,108) 0
diffusion (138,80) 1 => (138,79) 0
diffusion (204,96) 1 => (204,95) 0
diffusion (927,229) 1 => (927,230) 0
diffusion (906,187) 1 => (905,187) 0
diffusion (587,183) 1 => (586,183) 0
diffusion (273,197) 1 => (274,197) 0
diffusion (398,207) 1 => (399,207) 0
diffusion (55,236) 1 => (55,235) 0
diffusion (927,230) 1 => (928,230) 0
diffusion (846,230) 1 => (846,231) 0
diffusion (846,231) 1 => (846,230) 0
diffusion (536,201) 1 => (536,202) 0
diffusion (488,251) 1 => (488,250) 0
diffusion (304,61) 1 => (303,61) 0
diffusion (18,20) 1 => (18,19) 0
diffusion (274,197) 1 => (275,197) 0
diffusion (522,25) 1 => (522,26) 0
diffusion (606,100) 1 => (606,99) 0
diffusion (399,207) 1 => (399,206) 0
diffusion (187,148) 1 => (188,148) 0
diffusion (414,139) 1 => (414,138) 0
diffusion (905,187) 1 => (906,187) 0
diffusion (634,180) 1 => (635,180) 0
diffusion (635,180) 1 => (635,179) 0
diffusion (55,235) 1 => (54,235) 0
diffusion (925,227) 1 => (924,227) 0
diffusion (924,227) 1 => (923,227) 0
diffusion (734,9) 1 => (734,10) 0
diffusion (275,197) 1 => (276,197) 0
diffusion (188,148) 1 => (187,148) 0
diffusion (255,243) 1 => (255,242) 0
diffusion (276,197) 1 => (275,197) 0
diffusion (773,9) 1 => (773,8) 0
diffusion (944,108) 1 => (944,109) 0
diffusion (414,138) 1 => (414,139) 0
diffusion (635,179) 1 => (635,180) 0
diffusion (294,18) 1 => (295,18) 0
diffusion (944,109) 1 => (944,110) 0
deposition: (466,8) 0
diffusion (255,242) 1 => (254,242) 0
diffusion (944,110) 1 => (944,111) 0
diffusion (906,187) 1 => (907,187) 0
diffusion (734,10) 1 => (733,10) 0
diffusion (54,235) 1 => (54,236) 0
diffusion (606,99) 1 => (606,98) 0
diffusion (10,44) 1 => (10,45) 0
diffusion (10,45) 1 => (11,45) 0
diffusion (944,111) 1 => (944,112) 0
diffusion (275,197) 1 => (276,197) 0
diffusion (610,76) 1 => (610,75) 0
diffusion (846,230) 1 => (846,229) 0
diffusion (18,19) 1 => (19,19) 0
diffusion (53,52) 1 => (52,52) 0
diffusion (945,99) 1 => (944,99) 0
diffusion (831,3) 1 => (831,2) 0
diffusion (403,176) 1 => (403,177) 0
diffusion (204,95) 1 => (204,94) 0
diffusion (610,75) 1 => (610,76) 0
diffusion (846,229) 1 => (846,228) 0
diffusion (522,26) 1 => (521,26) 0
diffusion (536,202) 1 => (536,201) 0
diffusion (254,242) 1 => (253,242) 0
diffusion (54,236) 1 => (54,237) 0
diffusion (944,99) 1 => (943,99) 0
diffusion (1017,218) 1 => (1018,218) 0
diffusion (943,99) 1 => (944,99) 0
diffusion (606,98) 1 => (607,98) 0
diffusion (187,148) 1 => (188,148) 0
diffusion (270,122) 1 => (271,122) 0
diffusion (610,76) 1 => (610,77) 0
diffusion (414,139) 1 => (413,139) 0
diffusion (660,73) 1 => (659,73) 0
diffusion (399,206) 1 => (399,205) 0
diffusion (138,79) 1 => (139,79) 0
diffusion (413,139) 1 => (412,139) 0
deposition: (611,43) 0
diffusion (11,45) 1 => (11,44) 0
diffusion (11,44) 1 => (11,43) 0
diffusion (54,237) 1 => (54,238) 0
diffusion (521,26) 1 => (521,27) 0
diffusion (467,83) 1 => (466,83) 0
diffusion (1018,218) 1 => (1019,218) 0
diffusion (303,61) 1 => (302,61) 0
diffusion (944,99) 1 => (943,99) 0
diffusion (302,61) 1 => (301,61) 0
diffusion (52,52) 1 => (52,51) 0
diffusion (635,180) 1 => (634,180) 0
diffusion (923,227) 1 => (922,227) 0
diffusion (466,8) 1 => (465,8) 0
diffusion (335,212) 1 => (336,212) 0
diffusion (659,73) 1 => (660,73) 0
diffusion (831,2) 1 => (831,3) 0
diffusion (1019,218) 1 => (1019,219) 0
diffusion (773,8) 1 => (773,9) 0
diffusion (1019,219) 1 => (1019,218) 0
diffusion (521,27) 1 => (522,27) 0
diffusion (831,3) 1 => (832,3) 0
diffusion (11,43) 1 => (11,44) 0
diffusion (536,201) 1 => (536,202) 0
diffusion (253,242) 1 => (254,242) 0
diffusion (399,205) 1 => (400,205) 0
diffusion (139,79) 1 => (140,79) 0
diffusion (204,94) 1 => (204,93) 0
diffusion (204,93) 1 => (205,93) 0
diffusion (634,180) 1 => (634,181) 0
diffusion (465,8) 1 => (466,8) 0
diffusion (301,61) 1 => (302,61) 0
diffusion (54,238) 1 => (54,239) 0
diffusion (205,93) 1 => (205,94) 0
diffusion (11,44) 1 => (11,45) 0
diffusion (295,18) 1 => (296,18) 0
diffusion (660,73) 1 => (660,72) 0
diffusion (254,242) 1 => (254,243) 0
diffusion (846,228) 1 => (847,228) 0
diffusion (634,181) 1 => (634,180) 0
diffusion (11,45) 1 => (12,45) 0
diffusion (19,19) 1 => (19,20) 0
diffusion (205,94) 1 => (205,93) 0
diffusion (522,27) 1 => (522,26) 0
diffusion (140,79) 1 => (139,79) 0
diffusion (54,239) 1 => (54,240) 0
diffusion (188,148) 1 => (187,148) 0
diffusion (733,10) 1 => (732,10) 0
diffusion (732,10) 1 => (732,9) 0
diffusion (907,187) 1 => (907,186) 0
diffusion (195,78) 1 => (196,78) 0
diffusion (944,112) 1 => (945,112) 0
diffusion (847,228) 1 => (847,229) 0
diffusion (943,99) 1 => (942,99) 0
diffusion (611,43) 1 => (611,44) 0
diffusion (832,3) 1 => (831,3) 0
diffusion (187,148) 1 => (187,149) 0
diffusion (831,3) 1 => (830,3) 0
diffusion (271,122) 1 => (271,123) 0
diffusion (196,78) 1 => (196,79) 0
diffusion (205,93) 1 => (206,93) 0
diffusion (412,139) 1 => (413,139) 0
diffusion (773,9) 1 => (772,9) 0
diffusion (12,45) 1 => (11,45) 0
diffusion (522,26) 1 => (523,26) 0
diffusion (403,177) 1 => (403,176) 0
diffusion (607,98) 1 => (607,97) 0
diffusion (847,229) 1 => (847,228) 0
diffusion (296,18) 1 => (297,18) 0
diffusion (610,77) 1 => (609,77) 0
diffusion (206,93) 1 => (207,93) 0
diffusion (403,176) 1 => (403,177) 0
diffusion (942,99) 1 => (943,99) 0
diffusion (196,79) 1 => (195,79) 0
diffusion (943,99) 1 => (944,99) 0
diffusion (611,44) 1 => (610,44) 0
diffusion (52,51) 1 => (52,50) 0
diffusion (586,183) 1 => (585,183) 0
diffusion (19,20) 1 => (18,20) 0
diffusion (52,50) 1 => (53,50) 0
diffusion (53,50) 1 => (53,49) 0
diffusion (928,230) 1 => (929,230) 0
diffusion (276,197) 1 => (276,198) 0
diffusion (207,93) 1 => (208,93) 0
